segment,date_extract,income_statement,actual_month,forecast_month,budget_month,prev_year_month
Group,2021-09-01,ORDERS_CUSTOMER_REPEAT,1488056.0,,,
Group,2021-09-01,ORDERS,1888115.0,,,
Group,2021-09-01,ORDERS_CUSTOMER_OTC,1635339.0,,,
Group,2021-09-01,ORDERS_CUSTOMER_RX,221403.0,,,
Group,2021-09-01,NET_SALES,97728521.5331,,,
Group,2021-09-01,NET_SALES_CUSTOMER_OTC,62811384.8461,,,
Group,2021-09-01,NET_SALES_CUSTOMER_RX,29141253.494200002,,,
Group,2021-09-01,SALES_NET_ONLINE,58718669.018,,,
Group,2021-09-01,ORDERS_ONLINE,1577099.0,,,
Group,2021-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,9615077.0,,,
Group,2021-09-01,BASKET_AVG,62.442462347206366,,,
Group,2021-09-01,BASKET_AVG_OTC,46.709128138544806,,,
Group,2021-09-01,BASKET_AVG_RX,123.30863161528842,,,
Group,2021-09-01,NPS,58.455215666667,,,
Group,2021-09-01,SITE_VISITS,13131861,,,
Group,2021-09-01,ROAS,2.976752668913226,,,
Group,2021-09-01,ORDERS_1Y_ROLLING,25426001.769431002,,,
Group,2021-01-01,ACTIVE_CUSTOMER_OTC,1181515.0,,,
Group,2021-01-01,ACTIVE_CUSTOMER_RX,210953.0,,,
Group,2021-01-01,ACTIVE_CUSTOMER,2504669.0,,,
Group,2021-01-01,CUSTOMER_NEW,520314.0,,,
Group,2021-01-01,CUSTOMER_REPEAT,1058421.0,,,
Group,2021-01-01,CUSTOMER_NEW_OTC,500762.0,,,
Group,2021-01-01,CUSTOMER_NEW_RX,11447.0,,,
Group,2021-01-01,ORDERS_CUSTOMER_NEW,466974.0,,,
Group,2021-01-01,ORDERS_CUSTOMER_REPEAT,1583567.0,,,
Group,2021-01-01,ORDERS,2050541.0,,,
Group,2021-01-01,ORDERS_CUSTOMER_OTC,1765064.0,,,
Group,2021-01-01,ORDERS_CUSTOMER_RX,249049.0,,,
Group,2021-01-01,NET_SALES,105043344.7274,,,
Group,2021-01-01,NET_SALES_CUSTOMER_OTC,68159655.5618,,,
Group,2021-01-01,NET_SALES_CUSTOMER_RX,30234980.1139,,,
Group,2021-01-01,SALES_NET_ONLINE,64158336.9079,,,
Group,2021-01-01,ORDERS_ONLINE,1688129.0,,,
Group,2021-01-01,ACTIVE_CUSTOMER_1Y_ROLLING,7989238.0,,,
Group,2021-01-01,BASKET_AVG,64.19528782028753,,,
Group,2021-01-01,BASKET_AVG_OTC,46.255547408711195,,,
Group,2021-01-01,BASKET_AVG_RX,127.04299722315261,,,
Group,2021-01-01,NPS,72.696701,,,
Group,2021-01-01,SITE_VISITS,12870708,,,
Group,2021-01-01,ROAS,6.5366443774192335,,,
Group,2021-01-01,ORDERS_1Y_ROLLING,22421488.943298,,,
Group,2022-11-01,ACTIVE_CUSTOMER_OTC,1078452.0,,,
Group,2022-11-01,ACTIVE_CUSTOMER_RX,141415.0,,,
Group,2022-11-01,ACTIVE_CUSTOMER,2322365.0,,,
Group,2022-11-01,CUSTOMER_NEW,331682.0,,,
Group,2022-11-01,CUSTOMER_REPEAT,1022189.0,,,
Group,2022-11-01,CUSTOMER_NEW_OTC,321682.0,,,
Group,2022-11-01,CUSTOMER_NEW_RX,5888.0,,,
Group,2022-11-01,ORDERS_CUSTOMER_NEW,298731.0,,,
Group,2022-11-01,ORDERS_CUSTOMER_REPEAT,1062975.0,,,
Group,2022-11-01,ORDERS,1361706.0,,,
Group,2022-11-01,ORDERS_CUSTOMER_OTC,1187068.0,,,
Group,2022-11-01,ORDERS_CUSTOMER_RX,160343.0,,,
Group,2022-11-01,NET_SALES,74209053.6435,,,
Group,2022-11-01,NET_SALES_CUSTOMER_OTC,48353639.9048,,,
Group,2022-11-01,NET_SALES_CUSTOMER_RX,20601474.8588,,,
Group,2022-11-01,SALES_NET_ONLINE,43670382.8029,,,
Group,2022-11-01,ORDERS_ONLINE,1103250.0,,,
Group,2022-11-01,ACTIVE_CUSTOMER_1Y_ROLLING,9079183.0,,,
Group,2022-11-01,BASKET_AVG,72.08507221446207,,,
Group,2022-11-01,BASKET_AVG_OTC,47.195258480392205,,,
Group,2022-11-01,BASKET_AVG_RX,137.8728748340364,,,
Group,2022-11-01,NPS,48.236865666667,,,
Group,2022-11-01,SITE_VISITS,4630942.0,,,
Group,2022-11-01,ROAS,11.286494403123982,,,
Group,2022-11-01,ORDERS_1Y_ROLLING,23899250.449806,,,
Group,2021-03-01,ACTIVE_CUSTOMER_OTC,1268749.0,,,
Group,2021-03-01,ACTIVE_CUSTOMER_RX,217974.0,,,
Group,2021-03-01,ACTIVE_CUSTOMER,2635890.0,,,
Group,2021-03-01,CUSTOMER_NEW,556523.0,,,
Group,2021-03-01,CUSTOMER_REPEAT,1120186.0,,,
Group,2021-03-01,CUSTOMER_NEW_OTC,534842.0,,,
Group,2021-03-01,CUSTOMER_NEW_RX,10732.0,,,
Group,2021-03-01,ORDERS_CUSTOMER_NEW,503806.0,,,
Group,2021-03-01,ORDERS_CUSTOMER_REPEAT,1675407.0,,,
Group,2021-03-01,ORDERS,2179213.0,,,
Group,2021-03-01,ORDERS_CUSTOMER_OTC,1874549.0,,,
Group,2021-03-01,ORDERS_CUSTOMER_RX,263009.0,,,
Group,2021-03-01,NET_SALES,110899246.2914,,,
Group,2021-03-01,NET_SALES_CUSTOMER_OTC,71535609.02329999,,,
Group,2021-03-01,NET_SALES_CUSTOMER_RX,32818622.5635,,,
Group,2021-03-01,SALES_NET_ONLINE,67237739.6851,,,
Group,2021-03-01,ORDERS_ONLINE,1803888.0,,,
Group,2021-03-01,ACTIVE_CUSTOMER_1Y_ROLLING,8676658.0,,,
Group,2021-03-01,BASKET_AVG,65.92440760025373,,,
Group,2021-03-01,BASKET_AVG_OTC,46.2673659568578,,,
Group,2021-03-01,BASKET_AVG_RX,124.307615769835,,,
Group,2021-03-01,NPS,53.666825,,,
Group,2021-03-01,SITE_VISITS,14491055,,,
Group,2021-03-01,ROAS,6.035164927832765,,,
Group,2021-03-01,ORDERS_1Y_ROLLING,22872331.3288,,,
Group,2020-06-01,ACTIVE_CUSTOMER_OTC,913784.0,,,
Group,2020-06-01,ACTIVE_CUSTOMER_RX,190607.0,,,
Group,2020-06-01,ACTIVE_CUSTOMER,2020273.0,,,
Group,2020-06-01,CUSTOMER_NEW,516812.0,,,
Group,2020-06-01,CUSTOMER_REPEAT,761511.0,,,
Group,2020-06-01,CUSTOMER_NEW_OTC,476830.0,,,
Group,2020-06-01,CUSTOMER_NEW_RX,24016.0,,,
Group,2020-06-01,ORDERS_CUSTOMER_NEW,473913.0,,,
Group,2020-06-01,ORDERS_CUSTOMER_REPEAT,1170240.0,,,
Group,2020-06-01,ORDERS,1644153.0,,,
Group,2020-06-01,ORDERS_CUSTOMER_OTC,1368662.0,,,
Group,2020-06-01,ORDERS_CUSTOMER_RX,225538.0,,,
Group,2020-06-01,NET_SALES,86975368.3793,,,
Group,2020-06-01,NET_SALES_CUSTOMER_OTC,52496840.4291,,,
Group,2020-06-01,NET_SALES_CUSTOMER_RX,28841352.7904,,,
Group,2020-06-01,SALES_NET_ONLINE,49974849.3703,,,
Group,2020-06-01,ORDERS_ONLINE,1334429.0,,,
Group,2020-06-01,ACTIVE_CUSTOMER_1Y_ROLLING,4561950.0,,,
Group,2020-06-01,BASKET_AVG,66.63076392067025,,,
Group,2020-06-01,BASKET_AVG_OTC,45.7190641671668,,,
Group,2020-06-01,BASKET_AVG_RX,126.58517129081001,,,
Group,2020-06-01,NPS,69.54268,,,
Group,2020-06-01,SITE_VISITS,5821813.0,,,
Group,2020-06-01,ROAS,5.722278802845367,,,
Group,2020-06-01,ORDERS_1Y_ROLLING,19865205.644036002,,,
Group,2020-09-01,ACTIVE_CUSTOMER_OTC,1031520.0,,,
Group,2020-09-01,ACTIVE_CUSTOMER_RX,204362.0,,,
Group,2020-09-01,ACTIVE_CUSTOMER,2256882.0,,,
Group,2020-09-01,CUSTOMER_NEW,497373.0,,,
Group,2020-09-01,CUSTOMER_REPEAT,910872.0,,,
Group,2020-09-01,CUSTOMER_NEW_OTC,466838.0,,,
Group,2020-09-01,CUSTOMER_NEW_RX,14676.0,,,
Group,2020-09-01,ORDERS_CUSTOMER_NEW,457930.0,,,
Group,2020-09-01,ORDERS_CUSTOMER_REPEAT,1339526.0,,,
Group,2020-09-01,ORDERS,1797456.0,,,
Group,2020-09-01,ORDERS_CUSTOMER_OTC,1497194.0,,,
Group,2020-09-01,ORDERS_CUSTOMER_RX,242694.0,,,
Group,2020-09-01,NET_SALES,95950573.52129999,,,
Group,2020-09-01,NET_SALES_CUSTOMER_OTC,59449499.7856,,,
Group,2020-09-01,NET_SALES_CUSTOMER_RX,31303897.383799996,,,
Group,2020-09-01,SALES_NET_ONLINE,56354748.4614,,,
Group,2020-09-01,ORDERS_ONLINE,1460796.0,,,
Group,2020-09-01,ACTIVE_CUSTOMER_1Y_ROLLING,6058864.0,,,
Group,2020-09-01,BASKET_AVG,68.19073229530464,,,
Group,2020-09-01,BASKET_AVG_OTC,48.3579797329282,,,
Group,2020-09-01,BASKET_AVG_RX,127.65257925173339,,,
Group,2020-09-01,NPS,68.420557,,,
Group,2020-09-01,SITE_VISITS,5858019.0,,,
Group,2020-09-01,ROAS,5.625668370377478,,,
Group,2020-09-01,ORDERS_1Y_ROLLING,20829112.054615,,,
CH,2022-05-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
CH,2022-05-01,Consolidated Revenues,61.360000000000014,56.330719999999985,55.019498999999996,51.778999999999996
CH,2022-05-01,External Revenues in LC,61.35899999999998,56.330719999999985,55.019498999999996,51.778999999999996
CH,2022-05-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
CH,2022-05-01,EAT,0.1884999999999999,-0.38022299999999953,-0.42590999999999957,-0.8399999999999999
CH,2022-05-01,Adjustments M&A,0.0,0.0,0.0,0.0
CH,2022-05-01,Marketing expenses,-0.36499999999999977,-0.6105590000000003,-0.660167,-0.5330000000000001
CH,2022-05-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
CH,2022-05-01,Adjustments integration,0.0,0.0,0.0,0.0
CH,2022-05-01,EBIT,0.38850000000000007,-0.06405599999999989,-0.057660000000000045,-0.639
CH,2022-05-01,Gross profit,8.087000000000003,8.100357999999979,8.307402000000028,7.2989999999999995
CH,2022-05-01,Other operating income,0.15300000000000002,0.11202499999999993,0.09609699999999999,0.18800000000000006
CH,2022-05-01,EBITDA reported,1.6374999999999997,1.020819,1.2052560000000003,0.6950000000000003
CH,2022-05-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
CH,2022-05-01,Personnel expenses,-3.889000000000001,-4.39822,-4.118047000000001,-3.766
CH,2022-05-01,EBITDA adjusted,1.6375000000000073,1.0208189999999773,1.2052560000000323,0.6950000000000003
CH,2022-05-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
CH,2022-05-01,Other operating expenses,-1.3860000000000001,-1.1182679999999996,-1.3276579999999996,-1.407
CH,2022-05-01,External Revenues,61.35899999999998,56.330719999999985,55.019498999999996,51.778999999999996
CH,2022-05-01,Distribution expenses,-0.9624999999999995,-1.0645169999999995,-1.0923710000000004,-1.0860000000000003
CH,2022-06-01,External Revenues,61.448000000000036,58.67620800000003,57.092997999999966,56.78000000000003
CH,2022-06-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
CH,2022-06-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
CH,2022-06-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
CH,2022-06-01,Personnel expenses,-3.3569999999999993,-4.100308999999999,-4.275726000000002,-4.5440000000000005
CH,2022-06-01,EBIT,-0.9992000000000001,0.09575099999999992,0.0685929999999999,0.10899999999999999
CH,2022-06-01,EBITDA adjusted,0.317799999999993,1.2316260000000625,1.3335079999999664,1.5819999999999927
CH,2022-06-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
CH,2022-06-01,Gross profit,7.995999999999995,8.239084000000062,8.509521999999969,8.470999999999997
CH,2022-06-01,Adjustments M&A,0.0,0.0,0.0,0.0
CH,2022-06-01,Other operating expenses,-2.7462,-1.313948,-1.2302090000000003,-1.3129999999999997
CH,2022-06-01,Distribution expenses,-0.9060000000000006,-1.0685320000000003,-1.0816819999999998,-1.1579999999999995
CH,2022-06-01,Consolidated Revenues,61.447,58.67620800000003,57.092997999999966,56.78000000000003
CH,2022-06-01,Other operating income,-0.33,0.11393200000000003,0.098078,0.30400000000000005
CH,2022-06-01,Adjustments integration,0.0,0.0,0.0,0.0
CH,2022-06-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
CH,2022-06-01,Marketing expenses,-0.3390000000000004,-0.6386009999999995,-0.6864749999999997,-0.17799999999999994
CH,2022-06-01,External Revenues in LC,61.448000000000036,58.67620800000003,57.092997999999966,56.78000000000003
CH,2022-06-01,EAT,-1.1591999999999998,-0.181832,-0.3006570000000002,-0.41100000000000003
CH,2022-06-01,EBITDA reported,0.3178000000000001,1.2316260000000003,1.3335079999999992,1.5819999999999999
CH,2022-07-01,Distribution expenses,-0.8209999999999997,-1.003451,-0.9919029999999998,-0.9080000000000004
CH,2022-07-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
CH,2022-07-01,EBITDA adjusted,1.5500000000000043,0.777639999999975,0.8661160000000532,1.0509999999999984
CH,2022-07-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
CH,2022-07-01,Personnel expenses,-4.347999999999999,-4.047763,-3.905331999999998,-3.7570000000000014
CH,2022-07-01,EAT,0.11100000000000021,-0.6033600000000003,-0.7610519999999998,-0.6330000000000005
CH,2022-07-01,Adjustments integration,0.0,0.0,0.0,0.0
CH,2022-07-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
CH,2022-07-01,Other operating expenses,-0.9039999999999999,-1.3051559999999984,-1.4845469999999992,-1.3000000000000007
CH,2022-07-01,Consolidated Revenues,52.12699999999995,52.275532999999996,50.10957500000001,47.88199999999995
CH,2022-07-01,Gross profit,7.9140000000000015,7.856898999999977,7.812886000000056,7.442
CH,2022-07-01,EBITDA reported,1.5499999999999998,0.7776399999999999,0.8661159999999999,1.0510000000000002
CH,2022-07-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
CH,2022-07-01,Adjustments M&A,0.0,0.0,0.0,0.0
CH,2022-07-01,Other operating income,0.03799999999999998,0.11125499999999999,0.09473900000000002,0.1489999999999998
CH,2022-07-01,Marketing expenses,-0.32899999999999974,-0.8341440000000002,-0.6597270000000002,-0.5749999999999997
CH,2022-07-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
CH,2022-07-01,EBIT,0.31300000000000017,-0.31002700000000005,-0.397802,-0.377
CH,2022-07-01,External Revenues,52.12699999999995,52.275532999999996,50.10957500000001,47.88199999999995
CH,2022-07-01,External Revenues in LC,52.12699999999995,52.275532999999996,50.10957500000001,47.88199999999995
CH,2022-08-01,External Revenues in LC,58.17500000000001,54.51596699999999,51.83306500000003,51.04000000000002
CH,2022-08-01,Gross profit,8.043,8.124147999999984,8.030799999999985,7.233000000000004
CH,2022-08-01,EBITDA adjusted,1.9189999999999916,1.194689999999989,1.2182629999999879,1.300000000000015
CH,2022-08-01,Personnel expenses,-3.706000000000003,-4.099933,-3.9960590000000025,-3.4309999999999974
CH,2022-08-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
CH,2022-08-01,EAT,0.34799999999999986,-0.24432700000000063,-0.4199030000000006,-0.39199999999999946
CH,2022-08-01,External Revenues,58.17500000000001,54.51596699999999,51.83306500000003,51.04000000000002
CH,2022-08-01,Other operating income,0.033999999999999975,0.11331599999999997,0.10385100000000003,0.13800000000000012
CH,2022-08-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
CH,2022-08-01,Adjustments integration,0.0,0.0,0.0,0.0
CH,2022-08-01,Marketing expenses,-0.5449999999999999,-0.6671,-0.6528799999999997,-0.43800000000000017
CH,2022-08-01,EBIT,0.502,0.049257000000000106,-0.04865300000000006,-0.1100000000000001
CH,2022-08-01,Adjustments M&A,0.0,0.0,0.0,0.0
CH,2022-08-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
CH,2022-08-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
CH,2022-08-01,EBITDA reported,1.9189999999999996,1.1946900000000005,1.2182630000000003,1.2999999999999998
CH,2022-08-01,Consolidated Revenues,58.17500000000001,54.51596699999999,51.83306500000003,51.04000000000002
CH,2022-08-01,Distribution expenses,-0.8180000000000005,-0.9640000000000004,-0.9521439999999997,-0.8689999999999998
CH,2022-08-01,Other operating expenses,-1.0890000000000004,-1.3117410000000014,-1.3153050000000004,-1.3329999999999984
CH,2022-08-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
CH,2022-09-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
CH,2022-09-01,EBIT,0.9009999999999999,0.562467,0.45892200000000005,0.2390000000000001
CH,2022-09-01,Marketing expenses,-0.41999999999999993,0.5046990000000005,-0.6688800000000006,-0.42200000000000015
CH,2022-09-01,External Revenues in LC,60.085000000000036,67.40790199999998,56.563536,53.928
CH,2022-09-01,Other operating income,0.07400000000000001,0.35031599999999996,0.10285100000000003,0.3480000000000001
CH,2022-09-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
CH,2022-09-01,Adjustments integration,0.0,0.0,0.0,0.0
CH,2022-09-01,Consolidated Revenues,60.084,67.40790199999998,56.563536,53.928
CH,2022-09-01,EAT,0.7200000000000002,0.25050900000000054,0.09167199999999998,-0.07900000000000063
CH,2022-09-01,EBITDA adjusted,2.097000000000005,2.28999500000004,1.7218410000000404,1.7139999999999826
CH,2022-09-01,Distribution expenses,-0.9269999999999996,-0.3701889999999999,-0.9380040000000003,-1.0969999999999995
CH,2022-09-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
CH,2022-09-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
CH,2022-09-01,Other operating expenses,-1.2149999999999999,-2.7154749999999996,-1.3575210000000002,-1.2060000000000013
CH,2022-09-01,Gross profit,8.371000000000002,7.829708000000046,8.604568000000029,7.660999999999994
CH,2022-09-01,Personnel expenses,-3.7860000000000014,-3.3090639999999993,-4.02117299999999,-3.5700000000000003
CH,2022-09-01,EBITDA reported,2.0970000000000013,2.2899950000000002,1.7218409999999995,1.7140000000000004
CH,2022-09-01,Adjustments M&A,0.0,0.0,0.0,0.0
CH,2022-09-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
CH,2022-09-01,External Revenues,60.085000000000036,67.40790199999998,56.563536,53.928
CH,2022-10-01,Personnel expenses,-3.7149999999999963,-4.137219999999999,-4.042582000000003,-3.661999999999999
CH,2022-10-01,Adjustments M&A,0.0,0.0,0.0,0.0
CH,2022-10-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
CH,2022-10-01,Adjustments Other operating expenses,0.0,0.0,0.0,0.0
CH,2022-10-01,EBITDA adjusted,1.0982990000000097,0.6313149999999563,1.5005579999999963,1.0780000000000083
CH,2022-10-01,Consolidated Revenues,56.89095600000002,54.20153499999998,54.840419,49.70999999999998
CH,2022-10-01,Other operating expenses,-1.4809999999999999,-1.4664370000000009,-1.3436240000000002,-1.0039999999999996
CH,2022-10-01,Adjustments Various / Reserve,0.0,0.0,0.0,0.0
CH,2022-10-01,Adjustments integration,0.0,0.0,0.0,0.0
CH,2022-10-01,EAT,-0.21570100000000014,-0.864932,-0.1304349999999994,-0.6669999999999998
CH,2022-10-01,Adjustments Personnel expenses,0.0,0.0,0.0,0.0
CH,2022-10-01,Distribution expenses,-0.9000000000000004,-1.0336890000000007,-0.9427690000000002,-0.8160000000000007
CH,2022-10-01,Gross profit,7.588673000000014,7.829205999999942,8.367418999999998,6.838000000000008
CH,2022-10-01,Other operating income,0.07762599999999997,0.16331600000000002,0.10285199999999994,0.21999999999999997
CH,2022-10-01,External Revenues in LC,56.88599999999997,54.20153499999998,54.840419,49.70999999999998
CH,2022-10-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
CH,2022-10-01,EBITDA reported,1.098298999999999,0.631314999999999,1.5005579999999998,1.0779999999999994
CH,2022-10-01,Marketing expenses,-0.4720000000000004,-0.7238610000000003,-0.6407379999999998,-0.4980000000000002
CH,2022-10-01,EBIT,-0.06570100000000001,-0.5409740000000001,0.23681500000000022,-0.42500000000000004
CH,2022-10-01,External Revenues,56.88599999999997,54.20153499999998,54.840419,49.70999999999998
Corp.,2021-09-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Corp.,2021-09-01,EAT,-5.947998000000002,-2.6610000000000014,-1.3360000000000003,-0.782
Corp.,2021-09-01,Other operating expenses,-1.2240000000000002,-2.053000000000001,-0.609,-1.4340000000000002
Corp.,2021-09-01,EBITDA adjusted,-1.8649999999999949,-1.9890000000000008,-1.4510000000000058,-1.3190000000000008
Corp.,2021-09-01,Adjustments Other operating expenses,0.0,-0.5,-0.5,0.013999999999999957
Corp.,2021-09-01,Personnel expenses,-1.3539999999999974,-1.2680000000000007,-2.0870000000000033,-0.6199999999999992
Corp.,2021-09-01,Adjustments Various / Reserve,0.0,-0.5,-0.5,0.0
Corp.,2021-09-01,External Revenues in LC,0.19900000000000007,0.40000000000000013,0.8140000000000001,0.0
Corp.,2021-09-01,Distribution expenses,0.0,0.0,0.0,0.0
Corp.,2021-09-01,External Revenues,0.19900000000000007,0.40000000000000013,0.8140000000000001,0.0
Corp.,2021-09-01,EBIT,-2.405000000000001,-3.0150000000000006,-2.543000000000003,-2.1789999999999985
Corp.,2021-09-01,Consolidated Revenues,0.19999999999999996,0.40000000000000013,0.8140000000000001,0.0
Corp.,2021-09-01,Marketing expenses,-0.18199999999999994,-0.1200000000000001,-0.3390000000000004,-0.0020000000000000018
Corp.,2021-09-01,EBITDA reported,-2.0730000000000004,-2.696999999999999,-2.1590000000000025,-1.9480000000000004
Corp.,2021-09-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
Corp.,2021-09-01,Adjustments integration,0.0,0.0,0.0,0.0
Corp.,2021-09-01,Adjustments Personnel expenses,-0.20800000000000018,-0.20800000000000018,-0.20800000000000018,-0.6430000000000007
Corp.,2021-09-01,Adjustments M&A,-0.20800000000000018,-0.20800000000000018,-0.20800000000000018,-0.6289999999999996
Corp.,2021-09-01,Other operating income,0.6950000000000003,1.0519999999999996,0.7699999999999996,0.7369999999999992
Corp.,2021-09-01,Gross profit,0.19999999999999996,0.40000000000000013,0.8140000000000001,0.0
Corp.,2021-10-01,Adjustments integration,0.0,0.0,0.0,0.0
Corp.,2021-10-01,Distribution expenses,0.0,0.0,0.0,0.0
Corp.,2021-10-01,Other operating expenses,-2.333,-2.146000000000001,-0.6050000000000004,-1.6660000000000004
Corp.,2021-10-01,EBITDA adjusted,-3.3050000000000015,-1.3120000000000047,-1.068999999999999,-1.559000000000001
Corp.,2021-10-01,Adjustments Personnel expenses,-0.18199999999999994,-0.18199999999999994,-0.18199999999999994,-0.5789999999999988
Corp.,2021-10-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Corp.,2021-10-01,Personnel expenses,-1.5970000000000013,-1.5810000000000013,-2.0809999999999995,-0.5580000000000016
Corp.,2021-10-01,Other operating income,0.036000000000000476,1.1050000000000004,0.8420000000000005,0.6710000000000003
Corp.,2021-10-01,Adjustments Various / Reserve,0.0,-0.5,-0.5,0.0
Corp.,2021-10-01,Adjustments Other operating expenses,0.0,-0.5,-0.5,0.0000000000000001
Corp.,2021-10-01,External Revenues in LC,0.2470000000000001,0.6099999999999999,0.8140000000000001,0.0
Corp.,2021-10-01,External Revenues,0.2470000000000001,0.6099999999999999,0.8140000000000001,0.0
Corp.,2021-10-01,EBIT,-3.8249999999999993,-2.3119999999999976,-2.132999999999999,-2.3820000000000014
Corp.,2021-10-01,Adjustments Gross Profit,0.0,0.0,0.0,0.0
Corp.,2021-10-01,EAT,-12.785163999999998,-1.9079999999999977,-0.8529999999999998,-6.609
Corp.,2021-10-01,Marketing expenses,0.349,0.7,-0.0389999999999997,-0.006000000000000005
Corp.,2021-10-01,Adjustments M&A,-0.18200000000000038,-0.18199999999999994,-0.18199999999999994,-0.5790000000000006
Corp.,2021-10-01,Gross profit,0.24,0.6099999999999999,0.8140000000000001,0.0
Corp.,2021-10-01,Consolidated Revenues,0.24,0.6099999999999999,0.8140000000000001,0.0
Corp.,2021-10-01,EBITDA reported,-3.4869999999999983,-1.9939999999999998,-1.7509999999999977,-2.1380000000000017
Corp.,2021-11-01,EBITDA adjusted,-1.588000000000001,-2.6999999999999957,-1.233000000000004,-1.2319999999999993
Corp.,2021-11-01,Gross profit,1.5510000000000002,-0.5609999999999999,0.8149999999999995,0.0
Corp.,2021-11-01,Adjustments Other operating expenses,-0.09100000000000019,2.0,-0.5,-0.126
Corp.,2021-11-01,EBITDA reported,-1.8339999999999996,-0.8550000000000004,-1.8880000000000017,-1.8789999999999978
Corp.,2021-11-01,Adjustments Personnel expenses,-0.1549999999999998,-0.1549999999999998,-0.1549999999999998,-0.5210000000000008
Corp.,2021-11-01,Adjustments integration,0.0,0.0,0.0,0.0
Corp.,2021-11-01,Distribution expenses,0.0,0.0,0.0,0.0
Corp.,2021-11-01,Other operating expenses,-2.277000000000001,-1.1559999999999988,-0.6110000000000007,-1.2189999999999994
Corp.,2021-11-01,EAT,-9.121000000000002,-4.474,-0.9750000000000014,5.407165000000001
Corp.,2021-11-01,Personnel expenses,-1.298,-1.246999999999998,-2.1439999999999984,-0.6539999999999999
Corp.,2021-11-01,Adjustments Various / Reserve,0.0,2.0,-0.5,0.0
Corp.,2021-11-01,Adjustments Other operating income,0.0,0.0,0.0,0.0
Corp.,2021-11-01,Consolidated Revenues,1.5510000000000002,-0.5609999999999999,0.8149999999999995,0.0
Corp.,2021-11-01,Adjustments M&A,-0.24599999999999955,-0.1549999999999998,-0.1549999999999998,-0.6470000000000002
Corp.,2021-11-01,External Revenues in LC,1.557,-0.5609999999999999,0.8149999999999995,0.0
Corp.,2021-11-01,Other operating income,0.5149999999999997,0.28200000000000003,0.7469999999999999,0.657
